user_id,gender,married,has_children,home_country,home_city,home_airport,age,amount_only_flight_trips,amount_only_hotel_trips,amount_pauschal_trips,seats,hotel_revenue_w_discount,flight_revenue_w_discount,rooms,nights,checked_bags,cancellation,amount_unique_destinations,fav_hotel,amount_total_trips,total_revenue_w_discount,segment,revenue_per_trip,revenue_per_person,hotel_revenue_per_trip
525081,F,True,True,usa,anchorage,ANC,58,0.0,3.0,1.0,1.0,6489.4,908.4565,1.5,8.75,0.0,0,1.0,,4.0,7397.8565,Other,1849.464125,7397.8565,123.60761904761904
525106,F,False,False,usa,houston,IAH,37,0.0,0.0,1.0,1.0,610.0,234.54,1.0,5.0,0.0,0,1.0,,1.0,844.54,Other,844.54,844.54,122.0
525201,M,False,False,usa,norfolk,ORF,52,1.0,3.0,2.0,1.3333333333333333,1714.0,3169.14,1.2,3.8,1.0,0,3.0,,6.0,4883.139999999999,Other,813.8566666666666,3662.3549999999996,62.64619883040936
525227,F,True,False,usa,jacksonville,LRF,41,0.0,1.0,4.0,1.0,2966.0,1514.22,1.0,2.8,0.5,0,4.0,,5.0,4480.22,Other,896.0440000000001,4480.22,211.8571428571429
525308,M,True,True,usa,amarillo,AMA,50,1.0,1.0,0.0,1.0,573.0,382.98,1.0,3.0,0.0,0,1.0,,2.0,955.98,Other,477.99,955.98,95.5
525389,F,False,False,usa,corpus christi,CRP,39,0.0,0.0,2.0,2.0,1118.8,1247.4499999999998,2.0,3.5,0.0,0,2.0,,2.0,2366.25,Other,1183.125,1183.125,79.91428571428571
525415,F,True,True,canada,edmonton,YED,40,0.0,0.0,3.0,1.0,951.65,1334.6,1.0,3.0,0.3333333333333333,0,3.0,,3.0,2286.25,Other,762.0833333333334,2286.25,105.73888888888888
525546,F,True,True,usa,cincinnati,LUK,47,0.0,2.0,4.0,1.0,6677.0,971.44,1.1666666666666667,5.833333333333333,0.5,0,4.0,,6.0,7648.4400000000005,Other,1274.74,7648.4400000000005,163.51836734693876
525591,F,False,False,usa,new york,JFK,47,1.0,2.0,1.0,1.0,5635.0,937.78,1.0,16.0,0.5,0,2.0,,4.0,6572.78,Other,1643.195,6572.78,88.046875
525671,F,True,False,usa,baltimore,BWI,47,1.0,0.0,3.0,1.5,979.5,3312.76,1.6666666666666667,2.0,0.5,0,4.0,,4.0,4292.26,Other,1073.065,2861.5066666666667,73.46249999999999
525761,F,False,False,usa,los angeles,LAX,26,0.0,1.0,0.0,,548.25,0.0,1.0,5.0,,0,0.0,,1.0,548.25,Other,548.25,,109.65
525806,F,False,True,usa,lincoln,LNK,40,1.0,0.0,1.0,1.0,1712.0,417.39,1.0,8.0,0.5,0,2.0,,2.0,2129.39,Other,1064.695,2129.39,107.0
525842,F,True,False,usa,jacksonville,LRF,44,0.0,1.0,2.0,1.0,1871.0,190.23,1.0,4.0,1.0,0,2.0,,3.0,2061.23,Other,687.0766666666667,2061.23,155.91666666666666
525920,M,False,False,usa,madison,MSN,45,1.0,2.0,2.0,2.0,3627.0,4120.08,2.0,3.25,1.0,0,3.0,,5.0,7747.08,Other,1549.416,3873.54,111.6
525975,F,True,False,usa,austin,AUS,45,0.0,0.0,4.0,1.0,887.7,1242.521,1.0,1.25,0.75,0,4.0,,4.0,2130.221,Other,532.55525,2130.221,177.54000000000002
525996,M,False,False,usa,winston-salem,INT,47,0.0,2.0,4.0,1.0,4036.85,1167.24,1.0,3.333333333333333,0.5,0,4.0,,6.0,5204.09,Other,867.3483333333334,5204.09,201.8425
526062,M,True,False,usa,montgomery,MXF,47,1.0,1.0,3.0,1.25,7138.6,1420.548,1.25,6.0,0.5,0,4.0,,5.0,8559.148000000001,Other,1711.8296000000003,6847.318400000001,190.36266666666666
526084,F,False,False,usa,new york,LGA,43,0.0,0.0,3.0,1.3333333333333333,640.0,2974.56,1.3333333333333333,1.3333333333333333,0.3333333333333333,0,3.0,,3.0,3614.56,Other,1204.8533333333332,2710.92,120.00000000000003
526102,F,True,False,usa,denver,DEN,49,1.0,1.0,3.0,1.75,4954.0,3502.5655,1.75,4.75,0.5,0,4.0,,5.0,8456.5655,Other,1691.3131,4832.3231428571435,119.19398496240602
526154,F,False,True,usa,new york,LGA,41,1.0,1.0,2.0,1.0,1158.0,473.29,1.0,3.0,0.0,0,3.0,,4.0,1631.29,Other,407.8225,1631.29,96.5
526174,F,False,False,usa,lubbock,LBB,53,0.0,1.0,1.0,1.0,1196.6,349.50499999999994,1.5,3.5,0.0,0,1.0,,2.0,1546.1049999999998,Other,773.0524999999999,1546.1049999999998,113.96190476190475
526239,F,True,True,usa,oakland,OAK,39,0.0,1.0,1.0,1.0,1512.0,628.62,1.0,10.0,1.0,0,1.0,,2.0,2140.62,Other,1070.31,2140.62,75.6
526258,F,True,False,canada,victoria,YYJ,58,0.0,0.0,3.0,1.0,1442.0,885.8800000000001,1.0,3.0,0.3333333333333333,0,3.0,,3.0,2327.88,Other,775.96,2327.88,160.22222222222223
526365,F,False,False,usa,nashville,BNA,31,0.0,0.0,3.0,2.0,2644.5,2884.733,2.0,3.333333333333333,1.0,0,3.0,,3.0,5529.233,Other,1843.0776666666668,2764.6165,132.22500000000002
526367,F,True,False,usa,birmingham,BHM,46,0.0,1.0,2.0,1.0,7930.0,656.17,1.0,11.333333333333334,1.0,0,2.0,,3.0,8586.17,Other,2862.056666666667,8586.17,233.23529411764707
526372,F,False,True,usa,colorado springs,COS,49,0.0,0.0,2.0,1.0,878.0,677.8,1.0,6.5,0.5,0,2.0,,2.0,1555.8,Other,777.9,1555.8,67.53846153846153
526378,F,False,True,canada,toronto,YKZ,50,1.0,1.0,3.0,1.0,1192.0,1260.4,1.0,3.25,0.75,0,4.0,,5.0,2452.4,Other,490.48,2452.4,73.35384615384615
526409,M,False,False,usa,riverside,RIV,55,1.0,0.0,3.0,1.0,873.0,1563.02,1.0,2.333333333333333,0.5,0,4.0,,4.0,2436.02,Other,609.005,2436.02,93.53571428571429
526443,F,True,True,usa,san jose,SJC,46,1.0,0.0,0.0,1.0,0.0,675.697,,,1.0,0,1.0,,1.0,675.697,Other,675.697,675.697,
526565,F,False,False,usa,little rock,LIT,31,0.0,1.0,2.0,1.5,1282.1999999999998,1128.383,1.3333333333333333,2.333333333333333,1.0,0,2.0,,3.0,2410.5829999999996,Other,803.5276666666665,1607.055333333333,137.37857142857143
526668,M,False,True,usa,san jose,SJC,40,0.0,0.0,3.0,1.0,601.0,1592.97,1.0,3.6666666666666665,0.3333333333333333,0,3.0,,3.0,2193.9700000000003,Other,731.3233333333334,2193.9700000000003,54.63636363636364
526711,F,False,False,usa,san francisco,SFO,36,0.0,0.0,2.0,1.0,214.4,713.778,1.0,2.5,0.0,0,2.0,,2.0,928.178,Other,464.089,928.178,42.88
526789,F,False,False,usa,baltimore,BWI,31,2.0,1.0,1.0,1.3333333333333333,913.6,1373.529,1.0,3.0,0.3333333333333333,0,3.0,,4.0,2287.129,Other,571.78225,1715.34675,76.13333333333334
526855,F,False,False,usa,los angeles,LAX,39,2.0,0.0,2.0,1.0,452.0,2672.88,1.0,3.0,0.25,0,3.0,,4.0,3124.88,Other,781.22,3124.88,37.666666666666664
526867,F,False,False,usa,des moines,DSM,52,0.0,0.0,4.0,1.0,799.7,1408.744,1.0,2.5,0.25,0,4.0,,4.0,2208.444,Other,552.111,2208.444,79.97
526901,F,True,False,usa,dallas,DAL,53,0.0,0.0,4.0,1.0,2315.0,1689.0445,1.0,3.25,0.5,0,3.0,,4.0,4004.0445,Other,1001.011125,4004.0445,178.07692307692307
526925,F,False,False,usa,madison,MSN,19,0.0,3.0,0.0,,6054.0,0.0,1.0,8.666666666666666,,0,0.0,,3.0,6054.0,Other,2018.0,,232.84615384615387
526950,F,True,False,usa,akron,AKR,32,0.0,1.0,2.0,1.0,6812.0,406.97,1.3333333333333333,9.666666666666666,0.5,0,2.0,,3.0,7218.97,Other,2406.3233333333333,7218.97,176.17241379310346
526959,F,False,False,usa,seattle,SEA,45,0.0,0.0,3.0,1.3333333333333333,614.0,3833.59,1.3333333333333333,3.0,1.0,0,3.0,,3.0,4447.59,Other,1482.53,3335.6925,51.166666666666664
527082,M,False,False,usa,el paso,BIF,41,0.0,1.0,2.0,1.0,1466.4,415.51,1.0,3.6666666666666665,1.0,0,2.0,,3.0,1881.91,Other,627.3033333333334,1881.91,133.3090909090909
527109,F,True,False,usa,austin,AUS,47,1.0,0.0,3.0,1.0,3618.0,1151.92,1.0,5.0,0.5,0,4.0,,4.0,4769.92,Other,1192.48,4769.92,180.9
527142,F,False,False,usa,jacksonville,NZC,37,0.0,0.0,6.0,1.0,2999.25,2117.52,1.0,2.833333333333333,0.5,0,5.0,,6.0,5116.77,Other,852.7950000000001,5116.77,176.4264705882353
527150,F,False,False,usa,indianapolis,IND,34,0.0,0.0,3.0,1.0,1384.0,1198.07,1.0,3.333333333333333,0.3333333333333333,0,3.0,,3.0,2582.0699999999997,Other,860.6899999999999,2582.0699999999997,138.4
527187,M,False,True,usa,brownsville,BRO,33,0.0,0.0,3.0,1.0,1627.8,795.31,1.0,3.333333333333333,0.6666666666666666,0,3.0,,3.0,2423.1099999999997,Other,807.7033333333333,2423.1099999999997,162.78000000000003
527280,F,False,False,usa,norfolk,ORF,50,1.0,1.0,0.0,1.0,820.0,610.3,1.0,4.0,1.0,0,1.0,,2.0,1430.3,Other,715.15,1430.3,102.5
527321,F,False,False,canada,halifax,YHZ,19,0.0,1.0,0.0,,340.0,0.0,1.0,5.0,,0,0.0,,1.0,340.0,Other,340.0,,68.0
527359,F,True,True,usa,fort worth,FTW,38,0.0,0.0,1.0,1.0,414.0,460.36,1.0,3.0,1.0,0,1.0,,1.0,874.36,Other,874.36,874.36,138.0
527393,F,False,False,canada,winnipeg,YWG,34,0.0,0.0,2.0,1.0,971.0,626.06,1.0,2.5,0.5,0,2.0,,2.0,1597.06,Other,798.53,1597.06,194.2
527452,M,False,False,usa,new orleans,MSY,45,0.0,0.0,2.0,2.0,2033.6,2511.303,2.0,4.5,0.0,0,2.0,,2.0,4544.903,Other,2272.4515,2272.4515,112.97777777777777
527470,F,False,True,usa,wichita,IAB,33,0.0,1.0,1.0,1.0,2436.0,320.44,1.5,9.5,1.0,0,1.0,,2.0,2756.44,Other,1378.22,2756.44,85.47368421052632
527508,F,True,False,usa,san antonio,SAT,56,1.0,0.0,2.0,1.0,1585.0,1107.73,1.0,4.0,1.0,0,3.0,,3.0,2692.73,Other,897.5766666666667,2692.73,132.08333333333334
527560,F,False,True,usa,winston-salem,INT,56,0.0,2.0,0.0,,1318.0,0.0,1.0,5.5,,0,0.0,,2.0,1318.0,Other,659.0,,119.81818181818181
527690,F,False,False,usa,long beach,LGB,32,1.0,1.0,2.0,1.0,1817.0,1522.72,1.0,2.6666666666666665,0.6666666666666666,0,2.0,,4.0,3339.7200000000003,Other,834.9300000000001,3339.7200000000003,170.34375
527726,F,True,True,usa,charlotte,CLT,50,2.0,0.0,0.0,1.0,0.0,945.538,,,0.5,0,2.0,,2.0,945.538,Other,472.769,945.538,
527928,M,True,False,usa,omaha,OFF,37,0.0,0.0,2.0,1.5,1236.0,1642.77,1.5,2.5,0.5,0,2.0,,2.0,2878.77,Other,1439.385,1919.18,164.8
527995,F,True,True,usa,nashville,BNA,54,1.0,1.0,1.0,1.0,699.8000000000001,955.49,1.0,2.5,1.0,0,2.0,,3.0,1655.29,Other,551.7633333333333,1655.29,93.30666666666667
528020,F,True,False,usa,laredo,LRD,53,0.0,0.0,4.0,1.0,3098.0,1626.77,1.0,5.25,0.5,0,4.0,,4.0,4724.77,Other,1181.1925,4724.77,147.52380952380952
528028,F,True,False,usa,long beach,LGB,41,2.0,0.0,2.0,1.25,4803.0,3767.9425,1.5,4.5,0.5,0,4.0,,4.0,8570.942500000001,Other,2142.7356250000003,6856.754000000001,177.88888888888889
528046,F,False,False,usa,long beach,LGB,37,1.0,0.0,1.0,1.5,596.0,1918.791,1.0,4.0,0.0,0,2.0,,2.0,2514.791,Other,1257.3955,1676.5273333333334,74.5
528179,F,True,True,usa,columbus,LCK,35,0.0,2.0,0.0,,3975.0,0.0,1.5,10.5,,0,0.0,,2.0,3975.0,Other,1987.5,,126.19047619047619
528244,F,False,False,usa,omaha,OMA,34,0.0,0.0,2.0,1.0,1335.0,465.81000000000006,1.0,3.0,0.5,0,2.0,,2.0,1800.81,Other,900.405,1800.81,222.5
528248,F,False,False,usa,tampa,TPA,34,0.0,1.0,2.0,1.0,1437.7,671.76,1.6666666666666667,2.333333333333333,1.0,0,2.0,,3.0,2109.46,Other,703.1533333333333,2109.46,123.2314285714286
528281,F,False,False,canada,calgary,YYC,54,0.0,2.0,3.0,1.6666666666666667,4442.5,3354.771,1.6,4.0,0.3333333333333333,0,3.0,,5.0,7797.271000000001,Other,1559.4542000000001,4678.3626,138.828125
528322,F,True,False,canada,toronto,YZD,52,1.0,0.0,3.0,1.0,3269.0,1342.48,1.0,4.0,0.25,0,3.0,,4.0,4611.48,Other,1152.87,4611.48,204.3125
528378,M,False,False,canada,calgary,YYC,44,0.0,0.0,1.0,1.0,376.0,363.06,1.0,4.0,1.0,0,1.0,,1.0,739.06,Other,739.06,739.06,94.0
528490,M,False,False,usa,san diego,NZY,45,0.0,0.0,4.0,1.25,1348.7,3920.0305,1.25,2.25,0.25,0,4.0,,4.0,5268.7305,Other,1317.182625,4214.984399999999,119.88444444444445
528580,F,True,False,usa,new york,JFK,50,1.0,1.0,1.0,1.5,2473.4,3103.0,1.5,6.0,1.0,0,2.0,,3.0,5576.4,Other,1858.8,3717.6,91.60740740740742
528661,M,False,False,usa,corpus christi,CRP,42,0.0,0.0,2.0,1.0,674.0,641.37,1.0,2.5,0.5,0,2.0,,2.0,1315.37,Other,657.685,1315.37,134.8
528706,F,True,False,usa,new york,JFK,49,0.0,0.0,2.0,1.0,154.0,1084.513,1.0,1.0,1.0,0,2.0,,2.0,1238.513,Other,619.2565,1238.513,77.0
528735,F,True,True,usa,tulsa,TUL,51,0.0,0.0,2.0,1.5,1543.0,1251.55,1.5,3.0,0.0,0,2.0,,2.0,2794.55,Other,1397.275,1863.0333333333335,171.44444444444446
528828,F,False,False,usa,san francisco,SFO,44,2.0,1.0,2.0,1.0,1535.0,2107.432,1.3333333333333333,3.0,0.75,0,4.0,,5.0,3642.432,Other,728.4864,3642.432,76.75
528829,F,False,False,usa,shreveport,BAD,30,0.0,2.0,2.0,1.0,8423.0,789.74,1.25,7.0,0.5,0,2.0,,4.0,9212.74,Other,2303.185,9212.74,240.65714285714284
528967,F,False,False,usa,nashville,BNA,21,0.0,1.0,2.0,2.0,1372.0,2112.564,2.0,2.333333333333333,1.0,0,2.0,,3.0,3484.564,Other,1161.5213333333334,1742.282,98.00000000000001
529019,F,True,False,usa,philadelphia,PNE,50,2.0,0.0,3.0,1.2,1665.0,11155.918500000002,1.0,5.666666666666667,1.0,0,4.0,,5.0,12820.918500000002,Other,2564.1837000000005,10684.098750000001,58.764705882352935
529023,F,True,True,usa,honolulu,HNL,39,0.0,0.0,2.0,1.0,883.0,2180.17,1.0,2.5,0.5,0,2.0,,2.0,3063.17,Other,1531.585,3063.17,176.6
529332,F,False,False,usa,los angeles,LAX,35,0.0,0.0,3.0,1.0,1124.0,1982.64,1.0,3.333333333333333,0.3333333333333333,0,2.0,,3.0,3106.6400000000003,Other,1035.5466666666669,3106.6400000000003,112.40000000000002
529338,O,False,False,usa,new york,LGA,43,0.0,0.0,5.0,1.4,2289.4,5353.889999999999,1.4,1.4,0.6,0,5.0,,5.0,7643.289999999999,Other,1528.658,5459.492857142857,233.61224489795921
529406,F,False,False,usa,new york,LGA,42,0.0,0.0,4.0,1.0,1318.0,1057.08,1.0,2.75,0.75,0,4.0,,4.0,2375.08,Other,593.77,2375.08,119.81818181818181
529422,F,True,False,usa,baltimore,BWI,58,1.0,0.0,1.0,2.0,489.0,2355.27,1.0,3.0,1.0,0,2.0,,2.0,2844.27,Other,1422.135,1422.135,81.5
529424,M,True,True,usa,rochester,ROC,52,1.0,0.0,2.0,1.0,1470.0,668.826,1.0,4.5,0.3333333333333333,0,2.0,,3.0,2138.826,Other,712.942,2138.826,108.88888888888889
529428,F,False,True,usa,newport news,PHF,46,0.0,1.0,1.0,1.0,600.0,79.15,1.0,4.0,1.0,0,1.0,,2.0,679.15,Other,339.575,679.15,75.0
529768,M,True,False,usa,los angeles,LAX,45,1.0,0.0,3.0,1.0,757.0,1926.814,1.0,2.333333333333333,0.25,0,3.0,,4.0,2683.8140000000003,Other,670.9535000000001,2683.8140000000003,81.10714285714286
529879,F,False,False,usa,philadelphia,PNE,40,0.0,0.0,4.0,1.0,1301.0,1222.38,1.0,2.75,0.75,0,4.0,,4.0,2523.38,Other,630.845,2523.38,118.27272727272727
529887,F,False,True,usa,houston,IAH,41,0.0,0.0,1.0,1.0,118.0,590.21,1.0,1.0,1.0,0,1.0,,1.0,708.21,Other,708.21,708.21,118.0
530039,F,False,False,canada,ottawa,YOW,44,1.0,0.0,3.0,1.5,3812.0,2984.7,1.6666666666666667,2.6666666666666665,0.5,0,4.0,,4.0,6796.7,Other,1699.175,4531.133333333333,214.42499999999998
530118,F,False,False,usa,indianapolis,IND,45,0.0,0.0,5.0,1.0,1418.0,1160.7495,1.0,1.4,1.0,0,4.0,,5.0,2578.7495,Other,515.7499,2578.7495,202.5714285714286
530240,F,False,True,usa,san antonio,SKF,48,0.0,0.0,2.0,1.5,1959.0,2057.958,1.5,3.5,1.0,0,2.0,,2.0,4016.958,Other,2008.479,2677.972,186.57142857142858
530282,F,False,False,usa,chicago,MDW,40,1.0,1.0,3.0,1.0,1539.0,724.47,1.25,3.75,0.25,0,3.0,,5.0,2263.4700000000003,Other,452.6940000000001,2263.4700000000003,65.664
530298,F,False,True,canada,winnipeg,YWG,38,0.0,1.0,2.0,1.0,1451.6,657.7755,1.3333333333333333,3.0,0.0,0,2.0,,3.0,2109.3755,Other,703.1251666666667,2109.3755,120.96666666666665
530315,M,False,False,usa,san antonio,SAT,58,0.0,0.0,2.0,1.0,419.1,753.15,1.0,2.5,0.5,0,1.0,,2.0,1172.25,Other,586.125,1172.25,83.82000000000001
530329,F,True,True,usa,sacramento,MHR,54,1.0,0.0,0.0,1.0,0.0,494.053,,,1.0,0,1.0,,1.0,494.053,Other,494.053,494.053,
530365,F,True,False,usa,san antonio,RND,53,0.0,0.0,2.0,1.0,581.0,377.259,1.0,3.0,0.5,0,2.0,,2.0,958.259,Other,479.1295,958.259,96.83333333333333
530374,F,True,False,usa,burlington,BTV,35,0.0,0.0,2.0,1.0,928.2,534.95,1.0,3.5,0.5,0,2.0,,2.0,1463.15,Other,731.575,1463.15,132.6
530427,M,False,False,usa,seattle,SEA,47,0.0,1.0,2.0,1.0,1399.7,1270.67,1.3333333333333333,3.0,1.0,0,2.0,,3.0,2670.37,Other,890.1233333333333,2670.37,116.64166666666667
530585,F,False,False,usa,new york,LGA,49,0.0,1.0,3.0,1.0,696.0,1078.21,1.0,2.5,0.6666666666666666,0,3.0,,4.0,1774.21,Other,443.5525,1774.21,69.6
530607,M,False,False,canada,hamilton,YHM,30,0.0,0.0,2.0,1.0,1045.0,695.36,1.0,2.5,0.5,0,2.0,,2.0,1740.3600000000001,Other,870.1800000000001,1740.3600000000001,209.0
530666,F,False,False,usa,las vegas,LAS,32,1.0,0.0,1.0,1.0,113.0,783.23,1.0,1.0,1.0,0,2.0,,2.0,896.23,Other,448.115,896.23,56.5
530687,F,True,True,usa,lubbock,LBB,52,0.0,0.0,4.0,1.5,1789.8,3116.245,1.5,2.25,0.5,0,3.0,,4.0,4906.045,Other,1226.51125,3270.6966666666667,132.57777777777778
530719,F,False,False,usa,baltimore,BWI,51,0.0,0.0,4.0,1.0,1120.6,589.8505,1.0,2.0,0.75,0,4.0,,4.0,1710.4505,Other,427.612625,1710.4505,140.075
530773,F,True,True,canada,calgary,YYC,47,1.0,0.0,2.0,1.3333333333333333,5428.0,2434.8160000000003,1.5,6.5,0.6666666666666666,0,3.0,,3.0,7862.816000000001,Other,2620.938666666667,5897.112000000001,185.57264957264957
530775,F,True,False,usa,new york,JFK,52,1.0,0.0,2.0,1.0,731.2,1741.65,1.0,3.0,1.0,0,3.0,,3.0,2472.8500000000004,Other,824.2833333333334,2472.8500000000004,81.24444444444445
530810,F,True,False,canada,montreal,YMX,41,0.0,0.0,3.0,1.0,1452.0,1068.52,1.0,2.333333333333333,0.3333333333333333,0,3.0,,3.0,2520.52,Other,840.1733333333333,2520.52,207.42857142857144
530833,F,True,True,usa,houston,IAH,50,0.0,1.0,1.0,1.0,1332.0,393.98,1.0,6.0,1.0,0,1.0,,2.0,1725.98,Other,862.99,1725.98,111.0
530881,F,False,True,usa,jacksonville,NCA,39,0.0,0.0,4.0,1.0,1767.0,1205.82,1.0,3.0,0.25,0,4.0,,4.0,2972.8199999999997,Other,743.2049999999999,2972.8199999999997,147.25
531073,F,False,False,usa,phoenix,LUF,34,1.0,1.0,2.0,1.0,1627.0,1149.43,1.3333333333333333,3.333333333333333,0.3333333333333333,0,3.0,,4.0,2776.4300000000003,Other,694.1075000000001,2776.4300000000003,91.51875000000001
531447,F,True,False,usa,newport news,PHF,58,1.0,0.0,4.0,1.0,2088.0,2940.082,1.0,2.5,0.2,0,5.0,,5.0,5028.082,Other,1005.6164000000001,5028.082,167.04000000000002
531456,F,False,False,canada,vancouver,YVR,21,0.0,2.0,0.0,,928.0,0.0,2.0,2.5,,0,0.0,,2.0,928.0,Other,464.0,,92.8
531467,F,False,False,usa,san antonio,RND,36,1.0,0.0,4.0,1.4,4594.2,4578.22,1.5,4.25,0.2,0,5.0,,5.0,9172.42,Other,1834.484,6551.728571428572,144.13176470588235
531568,F,False,False,usa,austin,AUS,43,0.0,1.0,4.0,1.5,1772.0,3591.1105,1.4,2.0,0.25,0,4.0,,5.0,5363.1105,Other,1072.6221,3575.4069999999997,126.57142857142857
531615,F,False,True,usa,oakland,OAK,22,1.0,0.0,0.0,1.0,0.0,406.27,,,0.0,0,1.0,,1.0,406.27,Other,406.27,406.27,
531670,F,True,False,usa,los angeles,LAX,58,0.0,1.0,2.0,1.0,3740.0,988.05,1.0,6.666666666666667,0.0,0,2.0,,3.0,4728.05,Other,1576.0166666666667,4728.05,187.0
531744,F,True,False,usa,columbus,CMH,55,0.0,1.0,4.0,1.0,1344.0,1054.79,1.0,2.6,0.5,0,4.0,,5.0,2398.79,Other,479.758,2398.79,103.38461538461539
531807,F,False,False,usa,phoenix,LUF,39,0.0,0.0,3.0,1.0,934.0,1590.5300000000002,1.0,2.6666666666666665,0.3333333333333333,0,3.0,,3.0,2524.53,Other,841.5100000000001,2524.53,116.75
531921,F,False,False,canada,saskatoon,YXE,48,0.0,1.0,1.0,1.0,1071.0,122.54,1.0,4.5,1.0,0,1.0,,2.0,1193.54,Other,596.77,1193.54,119.0
531926,F,False,False,usa,san diego,NZY,30,2.0,0.0,0.0,2.0,0.0,5143.253,,,0.5,0,2.0,,2.0,5143.253,Other,2571.6265,2571.6265,
531931,F,False,False,usa,san jose,SJC,42,0.0,0.0,2.0,1.5,985.0,3353.26,1.5,2.5,0.5,0,2.0,,2.0,4338.26,Other,2169.13,2892.1733333333336,131.33333333333331
531959,F,False,False,usa,oakland,OAK,33,1.0,2.0,1.0,1.5,8206.0,3253.21,2.0,10.0,0.5,0,2.0,,4.0,11459.21,Other,2864.8025,7639.473333333332,102.575
532101,F,False,False,usa,oakland,OAK,28,0.0,1.0,0.0,,4738.0,0.0,1.0,23.0,,0,0.0,,1.0,4738.0,Other,4738.0,,206.0
532119,F,True,False,canada,toronto,YTZ,54,1.0,0.0,5.0,1.5,2974.0,7883.780000000001,1.0,3.8,0.1666666666666666,0,5.0,,6.0,10857.78,Other,1809.63,7238.52,130.43859649122808
532279,F,False,False,usa,el paso,ELP,19,0.0,1.0,0.0,,4992.0,0.0,2.0,12.0,,0,0.0,,1.0,4992.0,Other,4992.0,,208.0
532312,F,True,False,usa,kansas city,MCI,47,0.0,0.0,3.0,1.0,444.4,454.244,1.0,1.3333333333333333,1.0,0,3.0,,3.0,898.644,Other,299.548,898.644,111.1
532387,F,False,False,usa,denver,DEN,40,0.0,0.0,3.0,1.0,2375.0,1112.69,1.0,5.333333333333333,0.6666666666666666,0,3.0,,3.0,3487.69,Other,1162.5633333333333,3487.69,148.4375
532433,F,False,True,usa,portland,PDX,33,0.0,1.0,2.0,1.5,1398.3,1884.69,1.3333333333333333,3.333333333333333,0.5,0,2.0,,3.0,3282.99,Other,1094.33,2188.66,104.8725
532500,F,False,True,canada,winnipeg,YWG,41,1.0,0.0,3.0,1.25,2739.05,9674.89,1.0,3.0,0.5,0,4.0,,4.0,12413.939999999999,Other,3103.4849999999997,9931.151999999998,228.2541666666667
532653,F,False,False,usa,los angeles,LAX,50,0.0,0.0,4.0,1.25,3030.9,4602.55,1.25,5.5,0.0,0,4.0,,4.0,7633.450000000001,Other,1908.3625000000002,6106.76,110.21454545454547
532656,F,False,False,usa,reno,RNO,35,0.0,0.0,2.0,1.0,392.0,1346.607,1.0,1.0,1.0,0,2.0,,2.0,1738.607,Other,869.3035,1738.607,196.0
532705,F,True,False,canada,halifax,YHZ,44,0.0,1.0,1.0,1.0,540.0,647.94,1.0,4.0,0.0,0,1.0,,2.0,1187.94,Other,593.97,1187.94,67.5
532835,M,False,True,canada,vancouver,YVR,45,1.0,1.0,0.0,1.0,273.0,630.46,1.0,3.0,1.0,0,1.0,,2.0,903.46,Other,451.73,903.46,45.5
532843,F,True,False,canada,windsor,YQG,42,0.0,1.0,2.0,1.0,1379.3,848.2,1.0,3.0,0.0,0,2.0,,3.0,2227.5,Other,742.5,2227.5,153.25555555555556
533048,M,True,True,usa,chicago,ORD,50,0.0,1.0,0.0,,435.2,0.0,2.0,2.0,,0,0.0,,1.0,435.2,Other,435.2,,108.8
533123,M,False,True,canada,edmonton,YED,43,1.0,0.0,1.0,1.0,531.0,534.77,1.0,3.0,0.5,0,2.0,,2.0,1065.77,Other,532.885,1065.77,88.5
533211,M,False,True,usa,austin,AUS,55,1.0,0.0,3.0,1.0,3278.0,1538.31,1.0,5.0,0.5,0,3.0,,4.0,4816.3099999999995,Other,1204.0774999999999,4816.3099999999995,163.9
533283,F,False,False,usa,orlando,ORL,54,1.0,0.0,3.0,1.75,719.0,4380.42,2.0,1.3333333333333333,0.5,0,4.0,,4.0,5099.42,Other,1274.855,2913.9542857142856,67.40625
533302,F,False,False,usa,corpus christi,CRP,43,0.0,1.0,2.0,1.0,1145.15,716.782,1.0,3.0,0.0,0,2.0,,3.0,1861.9320000000002,Other,620.6440000000001,1861.9320000000002,127.2388888888889
533357,M,False,False,usa,san francisco,SFO,43,1.0,1.0,3.0,1.0,898.6,2164.0,1.0,2.25,0.5,0,4.0,,5.0,3062.6,Other,612.52,3062.6,79.87555555555555
533378,F,True,True,usa,long beach,LGB,42,1.0,0.0,2.0,1.0,1256.0,1172.2335,1.0,5.5,1.0,0,3.0,,3.0,2428.2335000000003,Other,809.4111666666668,2428.2335000000003,76.12121212121212
533402,F,False,False,usa,chicago,UGN,31,1.0,1.0,1.0,1.0,3111.0,455.51,1.0,8.0,1.0,0,2.0,,3.0,3566.51,Other,1188.8366666666668,3566.51,129.625
533464,F,True,True,usa,washington,DCA,59,1.0,0.0,1.0,1.0,120.0,907.21,1.0,1.0,1.0,0,2.0,,2.0,1027.21,Other,513.605,1027.21,60.0
533490,F,False,False,usa,baltimore,BWI,42,1.0,0.0,3.0,1.0,1701.0,955.252,1.0,4.0,0.25,0,3.0,,4.0,2656.252,Other,664.063,2656.252,106.3125
