user_id,gender,married,has_children,home_country,home_city,home_airport,age,amount_only_flight_trips,amount_only_hotel_trips,amount_pauschal_trips,seats,hotel_revenue_w_discount,flight_revenue_w_discount,rooms,nights,checked_bags,cancellation,amount_unique_destinations,fav_hotel
539729,F,False,False,usa,new orleans,MSY,37,,,1.0,2.0,1520.0,1357.94,2.0,8.0,0.0,0,1.0,
539782,F,True,False,usa,phoenix,LUF,39,1.0,,,1.0,,93.97,,,1.0,0,1.0,
539794,M,True,True,usa,new york,LGA,44,,,4.0,1.0,3235.0,1256.84,1.0,3.75,0.5,0,4.0,
539855,F,False,False,usa,chicago,MDW,44,,,2.0,1.0,831.0,766.96,1.0,3.0,0.5,0,1.0,
539864,F,False,False,usa,little rock,LIT,49,1.0,1.0,2.0,1.0,4508.0,756.588,1.3333333333333333,5.0,0.3333333333333333,0,3.0,
539866,F,True,False,usa,chicago,MDW,25,,,,,,,,,,0,,
539868,F,False,True,canada,victoria,YYJ,38,1.0,,2.0,1.0,780.0,1592.87,1.0,1.0,0.3333333333333333,0,3.0,
539883,F,False,False,usa,new york,JFK,49,1.0,1.0,3.0,1.0,1873.0,556.005,1.0,2.75,1.25,0,4.0,Best Western
539888,F,False,False,usa,philadelphia,PNE,27,,1.0,,,1288.0,,1.0,7.0,,0,,
539912,F,True,False,usa,fresno,FAT,58,1.0,,4.0,1.2,2160.0,3881.9700000000003,1.0,4.25,0.4,0,5.0,
539916,F,False,False,usa,jacksonville,LRF,40,1.0,1.0,1.0,1.5,1848.0,2308.717,1.0,9.5,0.5,0,2.0,
539919,F,True,False,canada,vancouver,YVR,82,,2.0,,,2262.0,,1.0,6.0,,1,,
539953,M,True,True,usa,new york,LGA,38,,,2.0,1.0,920.0,593.39,1.0,2.5,0.0,0,2.0,
540029,F,True,True,usa,columbus,LCK,65,,,2.0,3.0,2820.0,15739.044000000002,2.5,5.0,1.5,0,2.0,
540043,M,False,False,usa,austin,AUS,34,,,,,,,,,,0,,
540138,M,True,True,usa,miami,TNT,50,,1.0,,,988.2,,1.0,6.0,,0,,
540147,M,False,True,usa,el paso,ELP,45,,,5.0,1.8,3682.4,6195.294,1.8,1.4,0.8,0,5.0,
540180,F,True,False,usa,los angeles,LAX,55,1.0,,4.0,1.0,4269.0,2513.8885,1.0,5.5,0.6,0,5.0,
540199,F,False,False,usa,shreveport,SHV,54,,,3.0,1.3333333333333333,798.8,2580.02,1.3333333333333333,2.3333333333333335,0.3333333333333333,0,2.0,
540244,F,False,False,canada,montreal,YMX,40,1.0,,3.0,1.0,1027.6,1697.5,1.0,2.0,1.0,0,3.0,
540302,F,True,False,usa,louisville,LOU,58,1.0,1.0,3.0,1.75,2155.85,4131.5915,1.75,2.75,0.75,0,2.0,
540306,F,False,False,canada,toronto,YTZ,32,,,3.0,1.0,961.5,1061.4,1.0,2.0,1.0,0,3.0,
540319,F,True,True,usa,anchorage,MRI,53,2.0,,1.0,1.0,73.0,2990.44,1.0,1.0,0.6666666666666666,0,3.0,
540347,F,False,True,usa,san antonio,SKF,29,,,6.0,1.0,2238.05,2204.79,1.0,1.6666666666666667,0.3333333333333333,0,5.0,Starwood 
540348,F,True,True,usa,philadelphia,PHL,40,,,2.0,1.0,359.0,865.4099999999999,1.0,2.5,0.5,0,2.0,
540413,F,False,False,usa,nashville,BNA,33,,,2.0,1.0,402.0,691.71,1.0,2.0,0.0,0,2.0,
540455,F,False,False,usa,los angeles,LAX,36,,,2.0,1.0,1366.2,800.24,1.0,4.0,1.0,0,2.0,
540502,F,True,False,usa,denver,DEN,41,,1.0,3.0,1.0,2377.0,833.39,1.0,4.75,0.3333333333333333,0,3.0,
540527,F,False,False,usa,san diego,SAN,45,,,4.0,1.0,1017.0,925.295,1.0,2.0,0.25,0,4.0,
540557,M,True,True,usa,detroit,DTW,55,,1.0,3.0,1.3333333333333333,1206.2,1771.2139999999997,1.25,3.5,0.6666666666666666,0,2.0,
540580,F,True,True,usa,san antonio,SAT,48,1.0,1.0,2.0,1.0,1410.0,864.57,1.3333333333333333,2.3333333333333335,0.6666666666666666,0,3.0,
540605,F,False,False,usa,los angeles,LAX,25,,,1.0,1.0,977.55,562.3470000000001,1.0,7.0,0.0,0,1.0,
540614,F,False,False,usa,new york,JFK,33,,,3.0,1.3333333333333333,1245.2,3633.17,1.3333333333333333,2.0,0.3333333333333333,1,3.0,
540622,F,False,False,usa,chicago,ORD,49,,,3.0,1.0,2750.0,847.9195,1.0,5.333333333333333,0.3333333333333333,0,3.0,
540652,F,True,True,usa,boston,BOS,57,,,,,,,,,,0,,
540653,F,True,True,canada,london,YXU,43,,1.0,,,1385.0,,1.0,5.0,,0,,
540654,F,False,True,usa,san antonio,SKF,51,,,4.0,1.5,2440.0,3663.4199999999996,1.5,2.75,0.5,0,4.0,
540656,F,True,False,canada,calgary,YYC,41,,1.0,5.0,1.4,4344.6,5520.54,1.5,3.3333333333333335,0.4,0,4.0,
540664,F,True,True,canada,windsor,YQG,36,1.0,,1.0,1.0,705.0,802.52,1.0,3.0,0.5,0,2.0,
540718,F,True,False,usa,los angeles,LAX,43,1.0,1.0,1.0,1.0,2408.0,911.6199999999999,1.0,8.0,0.5,0,2.0,
540777,F,True,False,usa,new york,LGA,69,,1.0,,,2822.4,,1.0,28.0,,0,,
540837,F,True,True,canada,toronto,YZD,52,,,1.0,1.0,106.0,265.08,1.0,1.0,0.0,0,1.0,
540857,F,True,False,usa,lubbock,LBB,39,,,,,,,,,,0,,
540863,F,True,True,usa,los angeles,LAX,49,1.0,1.0,,6.0,1880.0,3750.6000000000004,1.0,8.0,5.0,0,1.0,
540924,F,False,False,canada,ottawa,YOW,50,,3.0,,,4157.0,,1.3333333333333333,9.333333333333334,,0,,
541001,F,False,True,canada,victoria,YYJ,43,1.0,,1.0,1.0,282.0,1277.3899999999999,1.0,2.0,0.5,0,2.0,
541034,F,False,False,usa,san antonio,SAT,20,,1.0,,,1021.5,,1.0,5.0,,0,,
541040,F,False,False,usa,los angeles,LAX,30,,1.0,1.0,1.0,1133.0,734.91,1.0,4.0,1.0,1,1.0,
541041,F,False,False,canada,montreal,YMX,21,,,1.0,1.0,1650.0,124.73,1.0,5.0,0.0,0,1.0,
541061,F,False,True,usa,milwaukee,MKE,41,1.0,1.0,,1.0,1544.0,178.34349999999998,4.0,2.0,1.0,0,1.0,
541084,F,False,False,usa,memphis,MEM,54,,3.0,2.0,1.0,5399.4,403.36,1.2,5.8,0.5,0,2.0,Crowne Plaza
541150,F,False,False,usa,akron,AKR,36,,1.0,2.0,1.0,2731.0,676.39,1.0,5.666666666666667,1.0,0,2.0,
541162,M,False,True,usa,houston,IAH,45,1.0,,3.0,1.0,843.0,1100.2,1.0,1.3333333333333333,0.5,1,3.0,
541168,F,True,False,usa,los angeles,LAX,41,2.0,1.0,3.0,1.0,2033.0,1756.0259999999998,1.0,3.25,0.6,0,5.0,
541176,F,False,True,usa,new york,LGA,42,,,3.0,1.0,1107.3,768.302,1.0,2.0,0.6666666666666666,0,3.0,
541216,F,False,False,usa,charlotte,CLT,27,,,1.0,1.0,258.0,507.025,1.0,2.0,0.0,0,1.0,
541235,F,True,False,usa,san diego,SAN,50,,,5.0,1.6,1735.9,13531.03,1.6,2.6,0.4,0,3.0,Hyatt
541240,F,True,False,usa,lincoln,LNK,28,,1.0,1.0,1.0,588.8,341.2,1.0,2.5,0.0,0,1.0,
541259,F,False,False,canada,edmonton,YXD,47,2.0,1.0,2.0,1.25,2568.8,2290.81,1.6666666666666667,3.6666666666666665,0.25,0,4.0,
541262,F,True,True,canada,calgary,YYC,40,,,3.0,1.0,912.4000000000001,1063.7925,1.0,1.6666666666666667,1.0,1,3.0,Rosewood
541289,F,True,False,usa,orlando,ORL,47,,,4.0,1.25,2704.8,2125.274,1.25,5.75,0.5,0,4.0,Radisson 
541326,F,True,False,canada,london,YXU,47,1.0,,1.0,1.0,413.0,554.804,1.0,7.0,0.0,0,2.0,
541382,F,True,True,usa,new york,JFK,42,,,5.0,1.0,1468.6,1575.6499999999999,1.0,2.6,0.4,0,5.0,
541389,F,False,False,usa,detroit,YIP,31,2.0,,3.0,1.0,1068.0,2105.02,1.0,3.6666666666666665,0.8,0,4.0,
541454,F,False,True,usa,boston,BOS,58,,,5.0,1.2,3320.0,3088.499,1.2,3.6,1.2,0,5.0,Starwood 
541505,F,False,False,usa,los angeles,LAX,45,,,3.0,1.0,997.0,849.091,1.0,2.3333333333333335,0.6666666666666666,0,3.0,
541540,M,True,True,usa,san diego,NZY,54,1.0,,3.0,1.5,2961.0,2159.779,1.6666666666666667,5.0,0.75,0,4.0,
541649,F,False,False,usa,houston,HOU,39,,,6.0,1.3333333333333333,2182.6,5028.2945,1.3333333333333333,1.3333333333333333,0.3333333333333333,0,5.0,
541672,F,True,False,usa,austin,AUS,46,,,4.0,1.25,2035.0,3177.7,1.25,2.5,0.5,0,3.0,
541699,F,True,False,usa,modesto,MOD,48,3.0,1.0,2.0,1.4,10211.3,6573.26,2.0,7.333333333333333,0.0,0,5.0,
541734,F,False,False,usa,los angeles,LAX,40,,,3.0,1.0,822.8,1751.78,1.0,2.0,1.0,0,3.0,
541752,F,False,False,usa,charlotte,CLT,41,,,4.0,1.0,2275.0,521.39,1.0,6.0,0.5,0,4.0,
541764,F,True,False,usa,baton rouge,BTR,49,,1.0,2.0,1.5,1743.0,698.878,1.3333333333333333,4.666666666666667,0.5,0,2.0,
541878,F,True,False,usa,milwaukee,MKE,28,,1.0,1.0,1.0,3099.0,214.92,1.0,4.5,1.0,0,1.0,
541921,F,False,False,usa,san antonio,SAT,57,,1.0,1.0,3.0,1254.0,4311.99,2.0,2.0,0.0,0,1.0,
541923,F,False,False,usa,oakland,OAK,49,,1.0,2.0,1.0,3580.8,780.1825,1.0,6.0,0.0,0,2.0,
541980,F,True,False,usa,jacksonville,NIP,65,,,1.0,1.0,763.8,258.87,1.0,3.0,0.0,0,1.0,
541988,F,False,False,usa,newport news,PHF,20,,,,,,,,,,0,,
541998,F,False,False,canada,ottawa,YOW,44,,,3.0,1.0,1004.0,265.54,1.0,3.0,0.6666666666666666,0,2.0,
541999,F,True,False,usa,denver,DEN,74,,2.0,,,5241.0,,1.0,16.5,,0,,
542012,F,False,False,usa,nashville,BNA,47,,,3.0,1.0,1655.0,995.2195,1.0,2.3333333333333335,1.0,0,3.0,Rosewood
542059,F,True,False,canada,calgary,YYC,53,1.0,,2.0,1.0,195.0,1475.5819999999999,1.0,1.5,0.3333333333333333,0,3.0,
542065,M,True,False,canada,toronto,YZD,50,,,1.0,1.0,723.6,582.894,1.0,3.0,0.0,1,1.0,
542080,F,False,False,usa,lubbock,LBB,59,,,3.0,1.0,2367.4,882.1980000000001,1.0,4.666666666666667,0.3333333333333333,0,3.0,
542142,M,True,True,usa,long beach,LGB,45,1.0,1.0,3.0,1.5,9519.0,20134.094999999998,1.25,6.75,1.0,1,4.0,
542194,F,True,True,usa,el paso,ELP,39,2.0,,1.0,1.6666666666666667,210.0,2825.61,1.0,2.0,0.3333333333333333,0,3.0,
542196,F,True,False,usa,burlington,BTV,60,1.0,1.0,,1.0,1536.0,46.062,2.0,12.0,1.0,0,1.0,
542208,F,True,True,usa,san diego,SAN,40,,,5.0,1.2,2864.0,3363.622,1.2,4.0,0.4,0,4.0,
542254,F,True,False,usa,montgomery,MXF,46,,,2.0,1.0,841.0,997.22,1.0,3.5,1.0,0,2.0,
542270,F,False,False,usa,tulsa,TUL,44,,1.0,2.0,2.0,2058.0,1920.453,1.6666666666666667,2.6666666666666665,0.5,0,2.0,
542282,F,False,False,usa,san jose,SJC,50,,,4.0,1.25,1033.6,1690.56,1.25,1.0,0.5,0,4.0,
542316,F,False,False,usa,phoenix,LUF,25,,2.0,,,1662.0,,1.0,13.0,,0,,
542326,F,True,True,canada,quebec,YQB,39,,,3.0,1.0,962.0,905.12,1.0,1.6666666666666667,0.0,0,3.0,
542334,F,True,True,canada,gatineau,YND,57,,1.0,1.0,1.0,8543.0,644.53,2.0,4.5,1.0,0,1.0,
542358,M,True,False,usa,columbus,CMH,40,,1.0,2.0,1.0,4335.0,738.79,1.0,6.333333333333333,0.0,0,2.0,Conrad 
542451,F,True,False,usa,new york,LGA,37,,,2.0,1.0,380.0,1050.68,1.0,1.0,1.0,0,2.0,
542471,F,True,True,usa,san francisco,SFO,43,1.0,,3.0,1.0,3440.9500000000003,1982.14,1.0,5.666666666666667,0.5,0,4.0,
542482,F,True,False,usa,san diego,SAN,59,1.0,,,1.0,,333.46,,,1.0,0,1.0,
542638,F,True,True,usa,chicago,ORD,21,,,,,,,,,,0,,
542657,M,True,False,usa,new york,LGA,43,1.0,,3.0,1.75,417.0,4694.658,1.6666666666666667,1.0,0.5,0,4.0,
542663,F,False,True,usa,las vegas,LAS,34,,,5.0,1.0,2240.6,2291.81,1.0,2.4,0.4,0,5.0,
542752,F,True,False,usa,san diego,NZY,45,,,3.0,1.3333333333333333,959.0,2435.171,1.3333333333333333,1.6666666666666667,0.6666666666666666,0,2.0,
542760,F,False,False,usa,los angeles,LAX,40,,1.0,4.0,1.25,8010.0,1302.6599999999999,1.2,3.6,0.0,0,4.0,
542795,F,True,True,canada,gatineau,YND,51,,,4.0,1.0,1037.0,626.384,1.0,2.0,0.25,0,4.0,Radisson 
542805,F,False,False,usa,new york,JFK,34,,,4.0,1.0,1846.0,1457.848,1.0,2.75,1.0,0,4.0,
542812,F,False,False,usa,new york,JFK,27,,1.0,,,908.8000000000001,,1.0,8.0,,0,,
542815,F,False,False,usa,riverside,RIV,19,,,,,,,,,,0,,
542843,F,True,True,usa,mobile,BFM,57,,,2.0,2.0,5118.0,2963.01,2.0,5.0,1.5,0,2.0,Shangri-La
542874,F,True,False,usa,milwaukee,MKE,86,,,,,,,,,,1,,
542914,F,False,False,usa,seattle,BFI,40,1.0,1.0,1.0,1.0,4224.0,1336.78,1.0,11.0,0.5,0,2.0,
542918,F,True,True,canada,toronto,YYZ,38,1.0,,3.0,2.0,1916.0,52038.896,1.0,4.0,1.5,0,4.0,
542965,F,False,False,canada,quebec,YQB,26,,1.0,,,330.0,,1.0,3.0,,0,,
542976,F,True,True,usa,san diego,NZY,46,,1.0,2.0,1.0,1328.1999999999998,1093.38,1.0,3.3333333333333335,1.0,0,2.0,
543038,F,False,False,usa,memphis,MEM,50,,,3.0,1.0,652.0,881.26,1.0,2.0,0.0,0,3.0,
543222,F,True,False,usa,bakersfield,BFL,41,1.0,,1.0,1.5,260.0,1943.01,1.0,5.0,1.0,1,2.0,
543237,F,True,False,usa,denver,DEN,66,1.0,,2.0,1.3333333333333333,1590.0,1341.102,1.5,5.0,1.0,0,3.0,
543273,F,True,True,usa,omaha,OFF,47,,2.0,3.0,1.0,20292.0,755.04,1.4,8.6,0.3333333333333333,0,3.0,
543306,F,False,True,usa,houston,IAH,39,1.0,1.0,1.0,1.0,1273.2,700.6800000000001,1.0,4.0,1.0,0,2.0,
543352,F,False,False,usa,wichita,ICT,46,1.0,1.0,2.0,1.0,2521.0,610.84,1.0,2.0,0.6666666666666666,0,3.0,Best Western
543497,F,True,False,canada,montreal,YMX,53,1.0,,4.0,1.4,1618.0,3725.072,1.5,2.25,0.4,0,4.0,
543620,F,False,False,usa,modesto,MOD,39,,,,,,,,,,0,,
543660,F,False,False,canada,toronto,YZD,22,1.0,1.0,,2.0,3757.0,1488.6,1.0,13.0,1.0,0,1.0,
543666,F,True,False,usa,houston,IAH,38,,,4.0,1.25,1799.0,1969.5900000000001,1.25,1.75,0.0,0,4.0,
543668,F,False,False,canada,hamilton,YHM,35,,,5.0,1.2,1598.6,3477.24,1.2,2.4,0.4,0,5.0,
543694,F,True,False,usa,houston,EFD,60,,,1.0,1.0,120.0,417.86,1.0,1.0,0.0,0,1.0,
543696,F,False,False,canada,toronto,YYZ,20,,,,,,,,,,0,,
543713,M,False,True,usa,omaha,OFF,37,,1.0,2.0,1.0,3847.0,583.088,1.0,6.333333333333333,0.0,0,2.0,
543723,F,False,False,usa,new york,LGA,60,,,,,,,,,,0,,
543728,F,False,False,usa,seattle,SEA,44,,,5.0,1.0,1938.0,2715.8345,1.0,3.2,0.4,0,4.0,
543816,F,False,False,usa,portland,PWM,26,,,,,,,,,,0,,
543817,F,False,False,usa,san antonio,RND,20,,,1.0,1.0,112.0,510.3,1.0,1.0,0.0,0,1.0,
543826,F,False,False,canada,gatineau,YND,41,,1.0,2.0,1.0,1659.0,349.11199999999997,1.0,4.333333333333333,0.5,0,2.0,
543900,F,False,False,usa,colorado springs,COS,41,,,2.0,1.0,2878.2,901.45,1.0,5.5,0.5,0,2.0,
543927,F,False,False,usa,new orleans,MSY,39,,,3.0,1.3333333333333333,1264.0,2115.77,1.3333333333333333,3.0,0.3333333333333333,0,3.0,Rosewood
543937,F,False,False,usa,san francisco,SFO,46,,1.0,2.0,1.0,2299.0,1490.97,1.0,3.0,1.0,0,2.0,Hyatt
544002,F,False,True,usa,denver,DEN,46,,,3.0,1.0,597.0,1046.76,1.0,1.3333333333333333,0.6666666666666666,0,3.0,
544015,F,False,False,usa,tampa,MCF,36,,,1.0,1.0,285.0,586.17,1.0,3.0,1.0,0,1.0,
544163,F,True,True,usa,new york,LGA,47,,2.0,2.0,1.5,6195.0,3076.23,1.5,4.5,1.0,0,2.0,
544207,F,True,False,usa,new york,JFK,56,,1.0,3.0,1.0,1693.0,1129.51,1.0,3.0,1.0,0,3.0,
544254,F,True,False,usa,phoenix,PHX,51,1.0,,3.0,2.0,2810.0,8104.346,2.0,3.0,0.25,0,3.0,
544271,F,True,True,usa,knoxville,TYS,59,,,1.0,1.0,129.0,542.21,1.0,1.0,1.0,0,1.0,
544367,F,False,False,usa,new orleans,NBG,49,1.0,,2.0,1.3333333333333333,692.0,1735.2600000000002,1.5,2.5,0.6666666666666666,0,3.0,
544406,F,True,False,usa,bakersfield,BFL,48,1.0,,2.0,1.0,1638.0,1080.867,1.0,3.0,0.6666666666666666,1,3.0,
544425,F,True,True,usa,winston-salem,INT,36,,,,,,,,,,0,,
544472,F,False,False,usa,oakland,OAK,20,,,,,,,,,,0,,
544480,F,True,False,usa,oklahoma city,TIK,30,,,3.0,1.0,583.75,975.684,1.0,2.0,0.6666666666666666,0,2.0,
544495,F,True,False,usa,new york,LGA,66,,1.0,1.0,2.0,1238.0,2849.96,2.0,2.0,0.0,1,1.0,
544497,F,False,False,usa,columbus,LCK,19,,1.0,,,1328.0,,1.0,4.0,,0,,
544507,M,False,False,usa,orlando,ORL,23,,,,,,,,,,0,,
544513,F,True,False,usa,new york,LGA,56,1.0,,3.0,1.0,961.2,1433.385,1.0,2.3333333333333335,1.0,0,4.0,
544536,F,False,False,usa,chicago,ORD,39,,1.0,,,882.0,,1.0,6.0,,0,,
544549,F,False,False,usa,houston,HOU,42,,,4.0,1.0,2610.0,1346.939,1.0,2.25,1.0,0,3.0,InterContinental 
544595,F,False,False,usa,sacramento,MHR,38,,,4.0,1.0,1929.45,1570.327,1.0,1.5,0.25,0,4.0,
544604,M,False,False,usa,lubbock,LBB,54,1.0,,1.0,1.5,462.0,366.09299999999996,1.0,3.0,0.5,0,2.0,
544640,M,False,False,usa,san antonio,RND,48,1.0,,4.0,1.0,3411.0,1450.67,1.0,5.0,0.8,0,4.0,
544680,F,False,False,usa,dallas,DAL,45,,,4.0,1.25,5156.0,2747.09,1.25,4.0,0.5,0,3.0,
544683,F,True,False,usa,new york,JFK,49,,,4.0,1.0,1540.0,1490.3,1.0,4.0,0.5,0,4.0,
544818,F,False,False,usa,anchorage,ANC,31,,,2.0,1.0,269.0,1521.1080000000002,1.0,1.0,1.0,0,2.0,
544839,F,False,False,usa,houston,IAH,47,1.0,,2.0,1.0,283.0,996.37,1.0,1.5,0.3333333333333333,0,3.0,
544926,F,False,True,usa,colorado springs,COS,40,,,3.0,1.0,1015.5,949.97,1.0,1.3333333333333333,0.0,0,3.0,Starwood 
545010,F,False,False,usa,omaha,OFF,59,1.0,,2.0,1.6666666666666667,688.0,2375.3,2.0,1.5,0.3333333333333333,0,3.0,
545012,F,True,True,usa,oakland,OAK,39,,1.0,2.0,2.0,2432.0,5237.38,1.6666666666666667,5.666666666666667,0.5,0,2.0,
545070,F,False,True,canada,toronto,YZD,36,,2.0,1.0,1.0,3562.0,543.08,1.0,6.666666666666667,0.0,0,1.0,
545089,F,False,False,usa,louisville,LOU,19,,,,,,,,,,1,,
545109,F,False,False,usa,chicago,ORD,34,,,2.0,1.0,1062.0,705.98,1.0,5.0,0.0,0,2.0,
545115,F,True,False,usa,new orleans,NBG,45,,,1.0,1.0,762.0,651.6,1.0,2.0,1.0,0,1.0,
545226,F,True,False,usa,new york,LGA,58,,1.0,2.0,1.0,1935.0,400.91999999999996,1.0,8.666666666666666,0.5,0,2.0,
545247,M,False,True,usa,santa ana,SNA,21,,1.0,,,4908.0,,2.0,6.0,,0,,
545249,F,True,True,canada,ottawa,YOW,54,1.0,1.0,3.0,1.0,2667.7,1458.4699999999998,1.0,3.75,0.5,0,4.0,Crowne Plaza
545281,F,False,False,usa,los angeles,LAX,19,,,,,,,,,,0,,
545300,F,False,True,usa,detroit,DTW,36,,,5.0,1.2,3742.9,1099.556,1.2,3.6,0.4,0,4.0,
545344,F,False,True,usa,houston,EFD,25,,1.0,,,930.0,,1.0,3.0,,1,,
545375,F,False,True,usa,detroit,DET,35,,1.0,1.0,2.0,736.0,302.1,2.0,3.5,2.0,0,1.0,
545399,F,False,False,usa,little rock,LIT,55,,,1.0,1.0,1386.0,215.58,1.0,7.0,1.0,0,1.0,
545446,F,True,True,usa,los angeles,LAX,57,1.0,1.0,1.0,2.0,1910.0,3984.36,2.0,9.0,0.0,0,2.0,
545510,F,True,False,usa,lubbock,LBB,47,1.0,1.0,1.0,1.5,2134.8,1582.63,1.5,5.5,0.0,0,2.0,
545629,F,False,False,usa,st. petersburg,PIE,50,,,5.0,1.0,1264.0,2126.45,1.0,1.2,0.6,0,5.0,Crowne Plaza
545633,M,False,False,usa,columbus,LCK,38,,,3.0,1.0,691.8,1100.019,1.0,3.0,0.3333333333333333,0,3.0,
545634,F,False,False,usa,providence,PVD,47,,,3.0,1.3333333333333333,2106.0,1245.511,1.3333333333333333,4.333333333333333,0.0,0,3.0,
545745,F,True,False,usa,jacksonville,NCA,42,1.0,,1.0,1.0,145.0,1173.01,1.0,1.0,0.5,0,2.0,
545748,F,True,True,canada,victoria,YYJ,52,1.0,,1.0,1.0,1205.0,1009.98,1.0,5.0,1.0,0,2.0,
545755,F,False,False,canada,montreal,YHU,40,1.0,1.0,3.0,1.0,7268.2,1214.08,1.0,12.25,0.25,0,4.0,
545758,M,True,False,canada,edmonton,YED,33,,,2.0,1.0,952.0,901.0155,1.0,3.0,0.5,0,2.0,
545763,F,True,False,usa,philadelphia,PNE,77,,1.0,,,1490.4,,1.0,12.0,,1,,
545879,F,False,False,usa,new york,LGA,28,,,2.0,1.0,645.0,841.2,1.0,1.5,0.0,1,2.0,
545936,F,False,False,usa,new york,LGA,45,,1.0,2.0,1.0,1583.9,1396.495,1.0,3.6666666666666665,0.0,0,2.0,
545981,F,False,False,canada,windsor,YQG,38,,2.0,3.0,1.3333333333333333,4956.0,718.7669999999999,1.2,5.4,0.3333333333333333,0,2.0,
546008,F,False,False,usa,colorado springs,COS,33,,,4.0,1.25,3934.6,979.7175,1.25,3.25,0.25,0,4.0,
546061,F,False,True,usa,new york,JFK,49,1.0,,3.0,1.0,676.4,2025.3690000000001,1.0,1.6666666666666667,0.0,0,4.0,Hyatt
546072,F,False,False,usa,washington,IAD,51,,1.0,3.0,1.3333333333333333,2905.0,1818.6,1.25,3.5,0.6666666666666666,0,3.0,
546127,F,True,False,usa,new york,LGA,57,,,4.0,1.0,1624.0,1563.07,1.0,4.25,0.25,0,4.0,Accor
546130,F,True,True,usa,bakersfield,BFL,51,1.0,,1.0,1.0,822.0,1316.0,1.0,6.0,1.0,0,2.0,
546131,F,False,False,usa,new york,JFK,58,,1.0,2.0,2.0,4823.5,6623.719999999999,1.6666666666666667,6.333333333333333,1.0,1,2.0,
546161,F,False,False,canada,saskatoon,YXE,58,,,3.0,1.0,3514.0,1188.442,1.0,6.333333333333333,0.0,0,3.0,
546190,F,True,True,usa,tucson,DMA,52,,,3.0,1.0,3203.0,902.8199999999999,1.0,3.0,0.6666666666666666,0,3.0,
546256,F,True,True,usa,charlotte,CLT,54,,2.0,3.0,1.3333333333333333,8309.0,1550.0449999999996,1.2,5.4,0.0,0,3.0,Marriott 
546282,F,False,False,canada,ottawa,YOW,47,,,2.0,1.0,828.0,1047.05,1.0,3.0,0.0,0,2.0,
546334,F,True,False,usa,las vegas,LAS,37,,,1.0,1.0,138.0,75.09,1.0,1.0,0.0,0,1.0,
546395,F,True,True,usa,houston,HOU,46,,,3.0,1.0,617.0,1048.2800000000002,1.0,1.6666666666666667,0.6666666666666666,1,3.0,
546437,F,False,False,usa,jacksonville,JAX,53,,,5.0,1.0,2974.4,1390.01,1.0,2.0,0.4,0,5.0,
546485,M,True,True,canada,winnipeg,YWG,45,,,4.0,1.0,1624.0,1363.46,1.0,2.5,1.0,0,4.0,
546509,F,False,False,usa,detroit,YIP,50,,,3.0,1.0,853.6,1002.836,1.0,2.0,0.3333333333333333,0,3.0,Wyndham
546587,F,True,False,usa,new york,LGA,43,3.0,,1.0,1.5,288.0,3993.7400000000002,1.0,4.0,0.5,0,4.0,
546612,F,False,True,usa,san antonio,SAT,28,,,1.0,1.0,560.0,454.8,1.0,1.0,0.0,0,1.0,
546671,F,True,False,usa,stockton,SCK,42,,,1.0,1.0,396.0,468.48,1.0,3.0,0.0,0,1.0,
546679,F,True,False,usa,houston,EFD,37,1.0,1.0,2.0,1.0,1085.0,898.38,1.0,3.6666666666666665,1.0,0,3.0,
546688,F,False,False,usa,new york,JFK,54,,,2.0,1.0,1020.0,1001.3000000000001,1.0,4.0,0.5,1,2.0,
546728,F,True,False,canada,montreal,YUL,55,,,2.0,1.5,1553.0,3719.95,1.0,6.5,0.5,0,1.0,
546774,F,True,True,usa,new york,JFK,59,1.0,1.0,1.0,1.5,3666.0,795.88,1.0,17.5,1.0,0,2.0,Rosewood
546842,F,True,False,usa,los angeles,LAX,47,,1.0,,,404.7,,1.0,6.0,,0,,
546847,F,True,False,usa,los angeles,LAX,56,,1.0,3.0,1.3333333333333333,5695.0,3882.4865,1.5,4.5,1.0,1,3.0,
546867,F,False,False,usa,san francisco,SFO,54,,,3.0,1.3333333333333333,3512.4,2838.5299999999997,1.3333333333333333,3.3333333333333335,0.6666666666666666,0,3.0,
546882,F,False,False,usa,san diego,SAN,27,1.0,,1.0,1.0,7792.0,3167.42,1.0,16.0,0.0,0,2.0,
546884,M,False,False,canada,toronto,YKZ,20,,1.0,,,564.0,,1.0,4.0,,0,,
546888,F,False,False,usa,orlando,MCO,31,,,1.0,2.0,4330.8,1334.44,2.0,6.0,0.0,1,1.0,
546937,F,False,False,usa,chicago,UGN,69,,,,,,,,,,0,,
546972,F,True,True,usa,los angeles,LAX,51,,1.0,2.0,1.0,1364.0,1031.162,1.0,1.6666666666666667,0.5,0,2.0,
547006,F,True,False,usa,new york,JFK,75,,,,,,,,,,1,,
547007,F,True,False,usa,new york,JFK,35,,1.0,4.0,1.0,5127.0,1079.25,1.2,5.4,0.25,0,3.0,
547037,F,False,False,usa,tampa,TPA,36,,1.0,2.0,1.0,1561.0,837.0999999999999,1.0,2.6666666666666665,0.0,0,2.0,Choice Hotels
547070,M,True,False,usa,fayetteville,FYV,53,1.0,1.0,4.0,1.4,4305.8,2417.795,1.2,4.0,0.6,0,4.0,
547150,F,True,True,usa,los angeles,LAX,46,,,2.0,1.0,709.3000000000001,962.24,1.0,6.0,0.5,1,2.0,
